name,bioactivity_score,mol_weight,logp,solubility,toxicity,is_champion,targets,discovery_date,mega_id
phenolic_glycoside_4,0.4479169637825047,11738.0,8.0,Faible,Élevée,False,2,2024-09-26,MEGA_002690
phenolic_glycoside_5,0.6141689238043417,11688.0,8.0,Faible,Élevée,False,3,2024-09-26,MEGA_002691
phenolic_glycoside_6,0.6775498967434854,11788.0,8.0,Faible,Élevée,False,2,2024-09-26,MEGA_002692
phenolic_glycoside_7,0.46856005545625656,11810.0,8.0,Faible,Élevée,False,1,2024-09-26,MEGA_002693
phenolic_glycoside_8,0.5083775607880126,11877.0,8.0,Faible,Faible,False,1,2024-09-26,MEGA_002694
phenolic_glycoside_9,0.5317946873882534,11827.0,8.0,Faible,Modérée,False,2,2024-09-27,MEGA_002695
phenolic_glycoside_10,0.4132747053616648,11850.0,8.0,Faible,Modérée,False,2,2024-09-27,MEGA_002696
phenolic_glycoside_11,0.5805871326317875,11854.0,8.0,Faible,Modérée,False,2,2024-09-27,MEGA_002697
phenolic_glycoside_12,0.4244374311878082,11851.0,8.0,Faible,Élevée,False,1,2024-09-27,MEGA_002698
phenolic_glycoside_13,0.36948869238246584,12010.0,8.0,Faible,Élevée,False,2,2024-09-27,MEGA_002699
phenolic_glycoside_14,0.4243552036320061,11982.0,8.0,Faible,Modérée,False,1,2024-09-27,MEGA_002700
phenolic_glycoside_15,0.5719619482445467,11964.0,8.0,Faible,Modérée,False,2,2024-09-27,MEGA_002701
phenolic_glycoside_16,0.44042992750149024,12052.0,8.0,Faible,Faible,False,2,2024-09-27,MEGA_002702
phenolic_glycoside_17,0.5133930816080539,12047.0,8.0,Faible,Modérée,False,3,2024-09-27,MEGA_002703
phenolic_glycoside_18,0.5349290969452044,12126.0,8.0,Faible,Modérée,False,1,2024-09-27,MEGA_002704
phenolic_glycoside_19,0.3917916819402626,12030.0,8.0,Faible,Élevée,False,2,2024-09-28,MEGA_002705
phenolic_glycoside_20,0.8619980442902091,12054.0,8.0,Faible,Faible,True,3,2024-09-28,MEGA_002706
phenolic_glycoside_21,0.49324665240761567,12133.0,8.0,Faible,Élevée,False,3,2024-09-28,MEGA_002707
phenolic_glycoside_22,0.6611263452218338,12186.0,8.0,Faible,Faible,False,1,2024-09-28,MEGA_002708
phenolic_glycoside_23,0.5238024026761583,12256.0,8.0,Faible,Modérée,False,1,2024-09-28,MEGA_002709
phenolic_glycoside_24,0.6830173812423037,12288.0,8.0,Faible,Élevée,False,1,2024-09-28,MEGA_002710
phenolic_glycoside_25,0.6920698756993784,12215.0,8.0,Faible,Modérée,False,1,2024-09-28,MEGA_002711
phenolic_glycoside_26,0.5803977481762435,12287.0,8.0,Faible,Faible,False,1,2024-09-28,MEGA_002712
phenolic_glycoside_27,0.3604978820792536,12277.0,8.0,Faible,Modérée,False,1,2024-09-28,MEGA_002713
phenolic_glycoside_28,0.7669560333567627,12360.0,8.0,Faible,Élevée,False,1,2024-09-28,MEGA_002714
phenolic_glycoside_29,0.4444875780434818,12392.0,8.0,Faible,Élevée,False,2,2024-09-29,MEGA_002715
phenolic_glycoside_30,0.3921464412750482,12434.0,8.0,Faible,Modérée,False,2,2024-09-29,MEGA_002716
phenolic_glycoside_31,0.66923367056496,12444.0,8.0,Faible,Élevée,False,1,2024-09-29,MEGA_002717
phenolic_glycoside_32,0.5648320843964693,12497.0,8.0,Faible,Faible,False,1,2024-09-29,MEGA_002718
phenolic_glycoside_33,0.5552309367105046,12397.0,8.0,Faible,Faible,False,2,2024-09-29,MEGA_002719
phenolic_glycoside_34,0.46156572422770237,12408.0,8.0,Faible,Faible,False,3,2024-09-29,MEGA_002720
phenolic_glycoside_35,0.7042774399726672,12463.0,8.0,Faible,Élevée,False,2,2024-09-29,MEGA_002721
phenolic_glycoside_36,0.40611823420158966,12572.0,8.0,Faible,Modérée,False,3,2024-09-29,MEGA_002722
phenolic_glycoside_37,0.5582391996859556,12581.0,8.0,Faible,Élevée,False,1,2024-09-29,MEGA_002723
phenolic_glycoside_38,0.39196370537979036,12612.0,8.0,Faible,Modérée,False,1,2024-09-29,MEGA_002724
phenolic_glycoside_39,0.6708592739203946,12569.0,8.0,Faible,Faible,False,2,2024-09-30,MEGA_002725
phenolic_glycoside_40,0.8285675162679291,12583.0,8.0,Faible,Modérée,False,2,2024-09-30,MEGA_002726
phenolic_glycoside_41,0.6161157249530145,12710.0,8.0,Faible,Faible,False,2,2024-09-30,MEGA_002727
phenolic_glycoside_42,0.42606466062462717,12671.0,8.0,Faible,Faible,False,1,2024-09-30,MEGA_002728
phenolic_glycoside_43,0.6656533268691106,12737.0,8.0,Faible,Élevée,False,2,2024-09-30,MEGA_002729
phenolic_glycoside_44,0.4934877564530151,12749.0,8.0,Faible,Modérée,False,2,2024-09-30,MEGA_002730
phenolic_glycoside_45,0.4492071210402112,12724.0,8.0,Faible,Élevée,False,3,2024-09-30,MEGA_002731
phenolic_glycoside_46,0.5101598650874999,12781.0,8.0,Faible,Modérée,False,1,2024-09-30,MEGA_002732
phenolic_glycoside_47,0.3627019009841221,12859.0,8.0,Faible,Élevée,False,1,2024-09-30,MEGA_002733
phenolic_glycoside_48,0.7672860615300502,12866.0,8.0,Faible,Faible,False,1,2024-09-30,MEGA_002734
phenolic_glycoside_49,0.5268921230437692,12855.0,8.0,Faible,Modérée,False,2,2024-10-01,MEGA_002735
phenolic_glycoside_50,0.5907467154128505,12925.0,8.0,Faible,Modérée,False,1,2024-10-01,MEGA_002736
phenolic_glycoside_51,0.7748314015731188,12869.0,8.0,Faible,Faible,False,2,2024-10-01,MEGA_002737
phenolic_glycoside_52,0.7495856187265173,12983.0,8.0,Faible,Faible,False,3,2024-10-01,MEGA_002738
phenolic_glycoside_53,0.468269446135373,12912.0,8.0,Faible,Faible,False,1,2024-10-01,MEGA_002739
phenolic_glycoside_54,0.5529827580103992,13036.0,8.0,Faible,Élevée,False,3,2024-10-01,MEGA_002740
phenolic_glycoside_55,0.44201441370644123,13027.0,8.0,Faible,Modérée,False,3,2024-10-01,MEGA_002741
phenolic_glycoside_56,0.7045693143511158,13090.0,8.0,Faible,Modérée,False,1,2024-10-01,MEGA_002742
phenolic_glycoside_57,0.747988330560405,13039.0,8.0,Faible,Modérée,False,1,2024-10-01,MEGA_002743
phenolic_glycoside_58,0.36509945715522274,13069.0,8.0,Faible,Élevée,False,2,2024-10-01,MEGA_002744
phenolic_glycoside_59,0.7751864009164979,13066.0,8.0,Faible,Élevée,False,3,2024-10-02,MEGA_002745
phenolic_glycoside_60,0.4132241896070209,13073.0,8.0,Faible,Faible,False,3,2024-10-02,MEGA_002746
phenolic_glycoside_61,0.5211063961681476,13171.0,8.0,Faible,Élevée,False,2,2024-10-02,MEGA_002747
phenolic_glycoside_62,0.378049759267218,13172.0,8.0,Faible,Modérée,False,1,2024-10-02,MEGA_002748
phenolic_glycoside_63,0.6017158131103559,13183.0,8.0,Faible,Élevée,False,3,2024-10-02,MEGA_002749
phenolic_glycoside_64,0.4117050933063642,13160.0,8.0,Faible,Élevée,False,2,2024-10-02,MEGA_002750
phenolic_glycoside_65,0.48557757999672435,13180.0,8.0,Faible,Élevée,False,3,2024-10-02,MEGA_002751
phenolic_glycoside_66,0.5348642414705844,13263.0,8.0,Faible,Modérée,False,3,2024-10-02,MEGA_002752
phenolic_glycoside_67,0.34520655425199526,13254.0,8.0,Faible,Faible,False,2,2024-10-02,MEGA_002753
phenolic_glycoside_68,0.6168382254490379,13369.0,8.0,Faible,Modérée,False,3,2024-10-02,MEGA_002754
phenolic_glycoside_69,0.3285442778523052,13325.0,8.0,Faible,Modérée,False,2,2024-10-03,MEGA_002755
phenolic_glycoside_70,0.4774194032383351,13336.0,8.0,Faible,Modérée,False,2,2024-10-03,MEGA_002756
phenolic_glycoside_71,0.6428105915238481,13404.0,8.0,Faible,Modérée,False,3,2024-10-03,MEGA_002757
phenolic_glycoside_72,0.6863048098508424,13383.0,8.0,Faible,Faible,False,3,2024-10-03,MEGA_002758
phenolic_glycoside_73,0.4821463162598515,13419.0,8.0,Faible,Modérée,False,1,2024-10-03,MEGA_002759
phenolic_glycoside_74,0.4035328759714134,13422.0,8.0,Faible,Modérée,False,1,2024-10-03,MEGA_002760
phenolic_glycoside_75,0.5703204987577127,13443.0,8.0,Faible,Modérée,False,3,2024-10-03,MEGA_002761
phenolic_glycoside_76,0.6307124683389553,13569.0,8.0,Faible,Faible,False,1,2024-10-03,MEGA_002762
phenolic_glycoside_77,0.614719865940959,13531.0,8.0,Faible,Modérée,False,1,2024-10-03,MEGA_002763
phenolic_glycoside_78,0.5352656783626608,13625.0,8.0,Faible,Élevée,False,2,2024-10-03,MEGA_002764
phenolic_glycoside_79,0.7209300154087774,13601.0,8.0,Faible,Élevée,False,3,2024-10-04,MEGA_002765
phenolic_glycoside_80,0.4974966731832313,13639.0,8.0,Faible,Faible,False,1,2024-10-04,MEGA_002766
phenolic_glycoside_81,0.5114861310623696,13596.0,8.0,Faible,Faible,False,1,2024-10-04,MEGA_002767
phenolic_glycoside_82,0.501870010395548,13648.0,8.0,Faible,Élevée,False,1,2024-10-04,MEGA_002768
phenolic_glycoside_83,0.6108523989045249,13662.0,8.0,Faible,Faible,False,3,2024-10-04,MEGA_002769
phenolic_glycoside_84,0.5240568633508568,13729.0,8.0,Faible,Modérée,False,2,2024-10-04,MEGA_002770
phenolic_glycoside_85,0.7796187902685952,13684.0,8.0,Faible,Modérée,False,3,2024-10-04,MEGA_002771
phenolic_glycoside_86,0.7419072338279906,13727.0,8.0,Faible,Élevée,False,2,2024-10-04,MEGA_002772
phenolic_glycoside_87,0.5560260305719278,13751.0,8.0,Faible,Faible,False,1,2024-10-04,MEGA_002773
phenolic_glycoside_88,0.3559382181929317,13864.0,8.0,Faible,Élevée,False,3,2024-10-04,MEGA_002774
phenolic_glycoside_89,0.7539401580618861,13811.0,8.0,Faible,Faible,False,2,2024-10-05,MEGA_002775
phenolic_glycoside_90,0.6463198809500132,13901.0,8.0,Faible,Élevée,False,1,2024-10-05,MEGA_002776
phenolic_glycoside_91,0.37471159784480257,13902.0,8.0,Faible,Faible,False,1,2024-10-05,MEGA_002777
phenolic_glycoside_92,0.6730718987268323,13973.0,8.0,Faible,Élevée,False,3,2024-10-05,MEGA_002778
phenolic_glycoside_93,0.35359631158532545,13977.0,8.0,Faible,Élevée,False,2,2024-10-05,MEGA_002779
phenolic_glycoside_94,0.3740083543583374,13977.0,8.0,Faible,Élevée,False,1,2024-10-05,MEGA_002780
phenolic_glycoside_95,0.5050235729203625,14027.0,8.0,Faible,Élevée,False,1,2024-10-05,MEGA_002781
phenolic_glycoside_96,0.905293400659138,14098.0,8.0,Faible,Modérée,True,4,2024-10-05,MEGA_002782
phenolic_glycoside_97,0.44189653081033536,14064.0,8.0,Faible,Élevée,False,2,2024-10-05,MEGA_002783
phenolic_glycoside_98,0.7516012649219285,14124.0,8.0,Faible,Faible,False,2,2024-10-05,MEGA_002784
phenolic_glycoside_99,0.7375554363474086,14038.0,8.0,Faible,Modérée,False,1,2024-10-06,MEGA_002785
phenolic_glycoside_100,0.43176045216149944,14130.0,8.0,Faible,Modérée,False,2,2024-10-06,MEGA_002786
anthraquinone_glycoside_1,0.6096750348709117,14192.0,8.0,Faible,Élevée,False,1,2024-10-06,MEGA_002787
anthraquinone_glycoside_2,0.760264076805913,14109.0,8.0,Faible,Modérée,False,1,2024-10-06,MEGA_002788
anthraquinone_glycoside_3,0.6452623380510997,14245.0,8.0,Faible,Élevée,False,2,2024-10-06,MEGA_002789
anthraquinone_glycoside_4,0.38475816629768084,14171.0,8.0,Faible,Faible,False,2,2024-10-06,MEGA_002790
anthraquinone_glycoside_5,0.35631916273494507,14293.0,8.0,Faible,Modérée,False,3,2024-10-06,MEGA_002791
anthraquinone_glycoside_6,0.7021936836223901,14226.0,8.0,Faible,Faible,False,3,2024-10-06,MEGA_002792
anthraquinone_glycoside_7,0.46894994213113783,14285.0,8.0,Faible,Modérée,False,2,2024-10-06,MEGA_002793
anthraquinone_glycoside_8,0.5976153275415634,14391.0,8.0,Faible,Faible,False,2,2024-10-07,MEGA_002794
anthraquinone_glycoside_9,0.46967443676770926,14288.0,8.0,Faible,Élevée,False,2,2024-10-07,MEGA_002795
anthraquinone_glycoside_10,0.4857090548126801,14376.0,8.0,Faible,Élevée,False,2,2024-10-07,MEGA_002796
anthraquinone_glycoside_11,0.4998459672388445,14360.0,8.0,Faible,Modérée,False,1,2024-10-07,MEGA_002797
anthraquinone_glycoside_12,0.4430997105256422,14370.0,8.0,Faible,Faible,False,1,2024-10-07,MEGA_002798
anthraquinone_glycoside_13,0.6185284142677265,14504.0,8.0,Faible,Modérée,False,3,2024-10-07,MEGA_002799
anthraquinone_glycoside_14,0.6538961858218555,14544.0,8.0,Faible,Élevée,False,2,2024-10-07,MEGA_002800
anthraquinone_glycoside_15,0.43270307712797806,14566.0,8.0,Faible,Modérée,False,3,2024-10-07,MEGA_002801
anthraquinone_glycoside_16,0.4385244668163101,14542.0,8.0,Faible,Faible,False,2,2024-10-07,MEGA_002802
anthraquinone_glycoside_17,0.7193804278422036,14613.0,8.0,Faible,Élevée,False,2,2024-10-07,MEGA_002803
anthraquinone_glycoside_18,0.42500387918151317,14581.0,8.0,Faible,Élevée,False,2,2024-10-08,MEGA_002804
anthraquinone_glycoside_19,0.6040207296518378,14636.0,8.0,Faible,Faible,False,1,2024-10-08,MEGA_002805
anthraquinone_glycoside_20,0.7595421122391728,14592.0,8.0,Faible,Faible,False,3,2024-10-08,MEGA_002806
anthraquinone_glycoside_21,0.4097418639324796,14584.0,8.0,Faible,Faible,False,2,2024-10-08,MEGA_002807
anthraquinone_glycoside_22,0.47071395222244405,14730.0,8.0,Faible,Faible,False,3,2024-10-08,MEGA_002808
anthraquinone_glycoside_23,0.4661515754042656,14628.0,8.0,Faible,Élevée,False,3,2024-10-08,MEGA_002809
anthraquinone_glycoside_24,0.49617489370427503,14661.0,8.0,Faible,Modérée,False,1,2024-10-08,MEGA_002810
anthraquinone_glycoside_25,0.5639094454386784,14727.0,8.0,Faible,Modérée,False,1,2024-10-08,MEGA_002811
anthraquinone_glycoside_26,0.45917311583005327,14839.0,8.0,Faible,Faible,False,2,2024-10-08,MEGA_002812
anthraquinone_glycoside_27,0.6237387432026678,14841.0,8.0,Faible,Faible,False,3,2024-10-08,MEGA_002813
anthraquinone_glycoside_28,0.6376301310752202,14859.0,8.0,Faible,Faible,False,1,2024-10-09,MEGA_002814
anthraquinone_glycoside_29,0.5364176502981529,14829.0,8.0,Faible,Modérée,False,3,2024-10-09,MEGA_002815
anthraquinone_glycoside_30,0.43685037241294267,14809.0,8.0,Faible,Élevée,False,3,2024-10-09,MEGA_002816
anthraquinone_glycoside_31,0.7073077350650712,14944.0,8.0,Faible,Modérée,False,2,2024-10-09,MEGA_002817
anthraquinone_glycoside_32,0.5335047604703678,14968.0,8.0,Faible,Modérée,False,3,2024-10-09,MEGA_002818
anthraquinone_glycoside_33,0.3699737282867996,14909.0,8.0,Faible,Élevée,False,1,2024-10-09,MEGA_002819
anthraquinone_glycoside_34,0.41819932585175174,14928.0,8.0,Faible,Faible,False,2,2024-10-09,MEGA_002820
anthraquinone_glycoside_35,0.514341534676674,15056.0,8.0,Faible,Élevée,False,2,2024-10-09,MEGA_002821
anthraquinone_glycoside_36,0.4808893683620773,14976.0,8.0,Faible,Élevée,False,2,2024-10-09,MEGA_002822
anthraquinone_glycoside_37,0.43321431389885223,15017.0,8.0,Faible,Modérée,False,1,2024-10-09,MEGA_002823
anthraquinone_glycoside_38,0.50538179497199,15009.0,8.0,Faible,Faible,False,2,2024-10-10,MEGA_002824
anthraquinone_glycoside_39,0.41602175454002455,15165.0,8.0,Faible,Modérée,False,3,2024-10-10,MEGA_002825
anthraquinone_glycoside_40,0.5607131072831172,15133.0,8.0,Faible,Faible,False,2,2024-10-10,MEGA_002826
anthraquinone_glycoside_41,0.4963648179559417,15212.0,8.0,Faible,Modérée,False,1,2024-10-10,MEGA_002827
anthraquinone_glycoside_42,0.573383268652089,15204.0,8.0,Faible,Élevée,False,1,2024-10-10,MEGA_002828
anthraquinone_glycoside_43,0.5490734358257467,15247.0,8.0,Faible,Élevée,False,2,2024-10-10,MEGA_002829
anthraquinone_glycoside_44,0.6463354214915764,15173.0,8.0,Faible,Faible,False,3,2024-10-10,MEGA_002830
anthraquinone_glycoside_45,0.5793814383679488,15268.0,8.0,Faible,Modérée,False,1,2024-10-10,MEGA_002831
anthraquinone_glycoside_46,0.6022204476607635,15261.0,8.0,Faible,Faible,False,1,2024-10-10,MEGA_002832
anthraquinone_glycoside_47,0.5853757705604814,15365.0,8.0,Faible,Modérée,False,1,2024-10-10,MEGA_002833
anthraquinone_glycoside_48,0.5867217945433323,15276.0,8.0,Faible,Modérée,False,2,2024-10-11,MEGA_002834
anthraquinone_glycoside_49,0.6119764453212464,15276.0,8.0,Faible,Modérée,False,1,2024-10-11,MEGA_002835
anthraquinone_glycoside_50,0.5418907976988736,15350.0,8.0,Faible,Élevée,False,1,2024-10-11,MEGA_002836
anthraquinone_glycoside_51,0.8170958676120574,15354.0,8.0,Faible,Modérée,False,1,2024-10-11,MEGA_002837
anthraquinone_glycoside_52,0.5556994977986509,15394.0,8.0,Faible,Modérée,False,2,2024-10-11,MEGA_002838
anthraquinone_glycoside_53,0.35814861473106474,15479.0,8.0,Faible,Faible,False,1,2024-10-11,MEGA_002839
anthraquinone_glycoside_54,0.43499861373426807,15490.0,8.0,Faible,Élevée,False,1,2024-10-11,MEGA_002840
anthraquinone_glycoside_55,0.5854015744360761,15432.0,8.0,Faible,Élevée,False,2,2024-10-11,MEGA_002841
anthraquinone_glycoside_56,0.5399556755915034,15549.0,8.0,Faible,Élevée,False,2,2024-10-11,MEGA_002842
anthraquinone_glycoside_57,0.5350856833794411,15601.0,8.0,Faible,Élevée,False,3,2024-10-11,MEGA_002843
anthraquinone_glycoside_58,0.35862054806543514,15512.0,8.0,Faible,Modérée,False,1,2024-10-12,MEGA_002844
anthraquinone_glycoside_59,0.6009738780138351,15629.0,8.0,Faible,Faible,False,2,2024-10-12,MEGA_002845
anthraquinone_glycoside_60,0.376531569714891,15662.0,8.0,Faible,Modérée,False,3,2024-10-12,MEGA_002846
anthraquinone_glycoside_61,0.7450655237023949,15621.0,8.0,Faible,Faible,False,1,2024-10-12,MEGA_002847
anthraquinone_glycoside_62,0.4705150851721769,15603.0,8.0,Faible,Modérée,False,2,2024-10-12,MEGA_002848
anthraquinone_glycoside_63,0.5957563118958421,15697.0,8.0,Faible,Élevée,False,2,2024-10-12,MEGA_002849
anthraquinone_glycoside_64,0.44902783812322444,15790.0,8.0,Faible,Élevée,False,1,2024-10-12,MEGA_002850
anthraquinone_glycoside_65,0.3305835596461035,15756.0,8.0,Faible,Élevée,False,1,2024-10-12,MEGA_002851
anthraquinone_glycoside_66,0.41985330497672213,15728.0,8.0,Faible,Modérée,False,3,2024-10-12,MEGA_002852
tetraterpene_92,0.5118254382051273,148.0,-0.027313581481861915,Bonne,Modérée,False,1,2024-10-12,MEGA_002853
tetraterpene_93,0.35561776091903285,217.0,0.9184772056954689,Bonne,Faible,False,1,2024-10-13,MEGA_002854
tetraterpene_94,0.809471627517196,155.0,2.138788877223153,Bonne,Faible,False,1,2024-10-13,MEGA_002855
tetraterpene_95,0.5418734780137566,229.0,2.0656845247773803,Bonne,Modérée,False,2,2024-10-13,MEGA_002856
tetraterpene_96,0.4834313367596818,325.0,3.175419769896486,Modérée,Faible,False,3,2024-10-13,MEGA_002857
tetraterpene_97,0.694818613323438,284.0,2.227265824985243,Bonne,Modérée,False,3,2024-10-13,MEGA_002858
tetraterpene_98,0.5106617131849263,370.0,4.203412212199913,Modérée,Élevée,False,3,2024-10-13,MEGA_002859
tetraterpene_99,0.6335480171666723,348.0,3.179082286754651,Modérée,Faible,False,2,2024-10-13,MEGA_002860
tetraterpene_100,0.3953386497397281,435.0,4.163386778271395,Faible,Élevée,False,1,2024-10-13,MEGA_002861
hemiterpene_1,0.6892438223194897,387.0,3.0187766083368737,Modérée,Faible,False,2,2024-10-13,MEGA_002862
hemiterpene_2,0.41658646142811306,389.0,4.81169129814277,Faible,Modérée,False,3,2024-10-13,MEGA_002863
hemiterpene_3,0.5222881525451302,423.0,4.008867208383579,Faible,Modérée,False,1,2024-10-14,MEGA_002864
hemiterpene_4,0.5516448184912375,401.0,4.61788033311976,Faible,Modérée,False,1,2024-10-14,MEGA_002865
hemiterpene_5,0.7122299118145836,431.0,3.116408435965982,Modérée,Faible,False,3,2024-10-14,MEGA_002866
hemiterpene_6,0.5827389358709234,539.0,7.123883138378607,Faible,Élevée,False,1,2024-10-14,MEGA_002867
hemiterpene_7,0.6461506262841772,595.0,7.227374038513222,Faible,Élevée,False,2,2024-10-14,MEGA_002868
hemiterpene_8,0.46246985887481395,539.0,3.480202330341073,Faible,Modérée,False,3,2024-10-14,MEGA_002869
hemiterpene_9,0.6657304029544745,570.0,4.898062524936285,Faible,Élevée,False,2,2024-10-14,MEGA_002870
hemiterpene_10,0.6281577409237145,661.0,7.087634391009885,Faible,Modérée,False,1,2024-10-14,MEGA_002871
hemiterpene_11,0.4079029305493884,697.0,5.650271343850996,Faible,Faible,False,3,2024-10-14,MEGA_002872
hemiterpene_12,0.5963144425781729,660.0,6.468405917836674,Faible,Faible,False,1,2024-10-14,MEGA_002873
hemiterpene_13,0.4298379300427625,730.0,7.726631785976797,Faible,Faible,False,3,2024-10-15,MEGA_002874
hemiterpene_14,0.5624910387424784,711.0,6.925274088020517,Faible,Faible,False,3,2024-10-15,MEGA_002875
hemiterpene_15,0.7764720184983331,788.0,8.0,Faible,Faible,False,3,2024-10-15,MEGA_002876
hemiterpene_16,0.5993813819536111,793.0,7.236670095398118,Faible,Faible,False,3,2024-10-15,MEGA_002877
hemiterpene_17,0.587257927762197,842.0,6.175818457831878,Faible,Élevée,False,3,2024-10-15,MEGA_002878
hemiterpene_18,0.5296653342085709,814.0,8.0,Faible,Modérée,False,1,2024-10-15,MEGA_002879
hemiterpene_19,0.547860097009532,871.0,8.0,Faible,Faible,False,3,2024-10-15,MEGA_002880
hemiterpene_20,0.3646413565813219,888.0,8.0,Faible,Modérée,False,2,2024-10-15,MEGA_002881
hemiterpene_21,0.4772196242954748,853.0,6.322813482065685,Faible,Faible,False,3,2024-10-15,MEGA_002882
hemiterpene_22,0.5900023019072422,936.0,8.0,Faible,Élevée,False,2,2024-10-15,MEGA_002883
hemiterpene_23,0.3906428600268687,975.0,7.781317861916613,Faible,Faible,False,1,2024-10-16,MEGA_002884
hemiterpene_24,0.6013839819172251,945.0,8.0,Faible,Modérée,False,3,2024-10-16,MEGA_002885
hemiterpene_25,0.5873179031291024,1002.0,8.0,Faible,Élevée,False,3,2024-10-16,MEGA_002886
hemiterpene_26,0.3779116921888612,967.0,8.0,Faible,Élevée,False,2,2024-10-16,MEGA_002887
hemiterpene_27,0.6951101866488296,1094.0,8.0,Faible,Élevée,False,3,2024-10-16,MEGA_002888
hemiterpene_28,0.3712692766061216,1136.0,8.0,Faible,Faible,False,1,2024-10-16,MEGA_002889
hemiterpene_29,0.4502443982556946,1030.0,8.0,Faible,Modérée,False,1,2024-10-16,MEGA_002890
hemiterpene_30,0.4259104300462576,1152.0,8.0,Faible,Faible,False,3,2024-10-16,MEGA_002891
hemiterpene_31,0.47380173997424474,1189.0,8.0,Faible,Modérée,False,2,2024-10-16,MEGA_002892
hemiterpene_32,0.4866140252372527,1158.0,8.0,Faible,Faible,False,1,2024-10-16,MEGA_002893
hemiterpene_33,0.6711142880135161,1210.0,8.0,Faible,Modérée,False,3,2024-10-17,MEGA_002894
hemiterpene_34,0.6304587944288926,1220.0,8.0,Faible,Élevée,False,2,2024-10-17,MEGA_002895
hemiterpene_35,0.729245754232724,1198.0,8.0,Faible,Élevée,False,2,2024-10-17,MEGA_002896
hemiterpene_36,0.4362884003565451,1204.0,8.0,Faible,Faible,False,1,2024-10-17,MEGA_002897
hemiterpene_37,0.48996466699227725,1237.0,8.0,Faible,Modérée,False,3,2024-10-17,MEGA_002898
hemiterpene_38,0.3281725430326466,1377.0,8.0,Faible,Élevée,False,1,2024-10-17,MEGA_002899
